Code,name,latitude,longitude,o_m_peak,o_e_peak,d_m_peak,d_e_peak,area_park,len_cycle_path,len_major_road,len_minor_road,num_metro_stations,num_other_commercial,num_restuarants,num_university,num_pop,num_bus_stations,num_bus_routes,walkscore,capacity,area,missing_rate,demand
6375,Métro Place St-Henri (St-Ferdinand / St-Jacques),45.477249,-73.587238,2274.0,3480.0,2321.0,4444.0,10931.0906704,188.630709879,1140.71659273,2270.10606552,3,9,8,0,1290.5987961699998,15.0,8.0,85.0,23.0,172843.302797,0.0,53.3681592039801
6376,de Chambly / St-Joseph,45.552842358447656,-73.56529533863069,1069.0,1105.0,294.0,1565.0,23442.8444281,396.919575084,991.151474892,1318.8104815100005,0,5,1,0,1961.59751224,6.0,3.0,65.0,23.0,155893.669418,0.09950248756218906,23.403314917127073
6377,Grand Trunk / Hibernia,45.47968,-73.56385,2112.0,1658.0,539.0,3156.0,15487.589113100004,804.647259896,0.0,2384.95023432,0,0,0,0,1221.9737202499996,0.0,0.0,72.0,23.0,132792.503576,0.0,32.07462686567164
6379,de l'Église / Bannantyne,45.4632535358533,-73.57587933540343,1660.0,1289.0,560.0,2355.0,0.0,812.2240659519999,850.5197810649998,1760.24797513,0,15,2,0,2373.6932488600005,10.0,2.0,76.0,15.0,175721.687359,0.0,25.09452736318408
6380,Parc J.-Arthur-Champagne (de Chambly / du Mont-Royal),45.55158400000001,-73.561916,1505.0,1105.0,261.0,1667.0,0.0,441.358978741,0.0,1128.62917,0,0,0,0,1000.21483759,2.0,1.0,68.0,19.0,81359.9777888,0.0,23.17412935323383
6381,Omer-Lavallée / du Midway,45.5457759528664,-73.56217458844183,1941.0,3433.0,1069.0,3954.0,8847.202358369997,427.628249306,489.300723754,2852.9430237799997,0,4,2,0,1645.71375969,6.0,4.0,71.0,19.0,186838.160152,0.009950248756218905,50.57286432160804
6383,Bourbonnière / du Mont-Royal,45.55357073967114,-73.56049418449402,1689.0,1478.0,265.0,1762.0,0.0,0.0,0.0,2443.92519786,0,2,0,0,2220.68640831,3.0,2.0,66.0,27.0,145208.315235,0.0,28.18407960199005
6384,Darling / Sherbrooke,45.545458903803045,-73.55666935443878,948.0,1050.0,279.0,1176.0,20840.7390482,0.0,956.171245028,1405.4404860700004,0,1,0,0,1584.1318022999997,8.0,4.0,68.0,23.0,156383.09948,0.0,20.114427860696516
6385,de Bordeaux / Gilford,45.536110054431184,-73.5762870311737,2200.0,2596.0,880.0,3582.0,0.0,1082.16596168,140.922666141,1493.46401351,0,2,0,0,1160.46015734,4.0,4.0,86.0,23.0,89062.0932744,0.0,46.07462686567164
6386,Métro Préfontaine (Moreau / Hochelaga),45.54178033474308,-73.55571448802948,1636.0,3710.0,3402.0,3282.0,12806.727605500002,0.0,299.428677674,1498.82340831,2,7,8,0,836.188730092,9.0,7.0,74.0,31.0,158150.241412,0.0,51.149253731343286
6387,Métro Joliette  (Joliette / Hochelaga),45.54690718297082,-73.55155706405641,1555.0,3957.0,2842.0,4359.0,5602.65573776,811.711468738,895.7496851610001,1509.36929708,2,5,1,0,2383.4791104199994,10.0,6.0,74.0,19.0,166556.361618,0.0,60.22885572139303
6388,d'Orléans / Hochelaga,45.55076798270114,-73.54942739009856,940.0,1247.0,417.0,1912.0,16385.301072499995,0.0,433.081350152,1747.43288141,0,11,5,0,1628.64932349,3.0,2.0,82.0,19.0,171088.26274,0.03482587064676617,21.11855670103093
6389,Boyer / Jean-Talon,45.54158631132447,-73.61248075962068,1538.0,2748.0,1300.0,2203.0,6844.568447689999,454.910837407,633.8624696870002,863.87409484,0,18,7,0,1071.55835827,5.0,3.0,86.0,23.0,101441.405299,0.0,45.09452736318408
6391,Aylwin / Ontario,45.54428417385149,-73.54533970355988,1968.0,2967.0,1121.0,5545.0,0.0,367.902148725,864.4321877210001,2302.82034698,0,38,16,0,2659.43998156,10.0,3.0,81.0,15.0,166507.814012,0.0,51.62189054726368
6393,Dézéry / Ontario,45.54111008519643,-73.54754984378816,2641.0,2825.0,1569.0,5218.0,0.0,499.820898547,0.0,3154.02476251,0,15,4,0,2381.7056315800005,5.0,3.0,82.0,19.0,184640.01873,0.0,52.3681592039801
6394,Valois / Ontario,45.54740496161696,-73.5446745157242,2216.0,3814.0,1214.0,6958.0,6420.2530061100015,752.683011506,0.0,2603.6825287800007,0,34,8,0,2234.303325,2.0,2.0,87.0,17.0,155407.414336,0.0,59.3134328358209
6395,Métro Viau (Pierre-de-Coubertin / Viau),45.56178281542386,-73.54661107063293,1115.0,4774.0,3377.0,3868.0,85951.57015440002,1557.39900168,944.707676977,1390.2793321900003,1,2,0,0,1033.92334727,9.0,6.0,44.0,51.0,196207.381892,0.04477611940298507,61.630208333333336
6396,Métro Pie-IX (Pierre-de-Coubertin / Pie-IX),45.55421375524564,-73.5515597462654,1435.0,6898.0,4547.0,4126.0,48805.6383373,952.407720113,692.780570218,1641.8658545,2,2,0,0,1243.2654354499996,6.0,5.0,69.0,49.0,139205.967514,0.0,83.75621890547264
6397,Marché Maisonneuve,45.55321884238814,-73.53978216648102,2022.0,2218.0,1254.0,4104.0,17213.940259899995,254.613968119,0.0,1779.47979308,0,7,5,0,916.8022995980002,6.0,2.0,76.0,22.0,143395.071118,0.0,40.318407960199
6398,Desjardins / Ontario,45.5511918874866,-73.54087248444556,1504.0,1625.0,909.0,3035.0,0.0,727.1615527279998,387.159785502,1700.86425413,0,6,4,0,1016.66674439,8.0,4.0,87.0,23.0,104929.688867,0.014925373134328358,29.106060606060606
6401,des Seigneurs / Notre-Dame,45.48772278774179,-73.5690826177597,2163.0,2614.0,1265.0,4774.0,0.0,0.0,186.148103285,888.106279634,0,17,2,0,401.625460072,3.0,3.0,78.0,22.0,57582.0411739,0.0,51.81094527363184
6402,Ste-Émilie / Sir-Georges-Etienne-Cartier,45.47266800851547,-73.585389778018,1652.0,2785.0,1131.0,3950.0,25688.1642299,442.929507348,207.138963547,2846.95100203,0,9,3,0,1657.81371041,1.0,2.0,76.0,23.0,151244.983645,0.0,41.86069651741293
6403,Georges-Vanier / Notre-Dame,45.48504797982277,-73.5719633102417,1130.0,1399.0,427.0,2466.0,5584.628664949999,0.0,302.329282223,1277.25110074,0,2,0,0,838.550092699,4.0,2.0,78.0,19.0,94533.6497696,0.0,24.383084577114428
6404,Quesnel / Vinet,45.485889,-73.57751400000002,742.0,747.0,279.0,1609.0,0.0,40.2025949363,939.61462007,2316.18780072,0,3,0,0,1395.5398810899997,1.0,3.0,79.0,19.0,111524.463129,0.0,13.91044776119403
6405,Duvernay / Charlevoix,45.4820980397155,-73.57487618923187,1484.0,2592.0,811.0,4120.0,55.4146856522,522.8828234580001,661.693626598,1857.96262721,0,30,9,0,1227.48429826,6.0,3.0,83.0,19.0,126212.791874,0.0,42.85572139303483
6406,Marché Atwater,45.480208228000144,-73.57759863138199,1847.0,9897.0,3196.0,11517.0,0.0,328.777469409,585.2114050569999,1336.43262488,0,14,2,0,557.225733742,2.0,2.0,85.0,33.0,82117.0275557,0.0,120.97014925373135
6407,Charlevoix / Lionel-Groulx,45.48392802,-73.57731164,727.0,705.0,775.0,1760.0,17301.5233056,426.324834372,133.541739641,1077.39746378,0,0,0,0,836.423309272,0.0,0.0,82.0,23.0,71693.5285065,0.07462686567164178,15.650537634408602
6408,Métro Georges-Vanier (St-Antoine / Canning),45.4891,-73.57656,1908.0,2550.0,1906.0,2955.0,10794.231641999995,0.0,1265.4149599299997,2657.73341557,1,2,1,0,940.577975205,1.0,1.0,82.0,17.0,123280.333687,0.01990049751243781,40.87309644670051
6409,Lionel-Groulx / George-Vanier,45.48621939184824,-73.57374697923659,889.0,719.0,172.0,1439.0,0.0,366.384144571,261.974918047,1234.8311925900002,0,1,0,0,1179.2495519900003,0.0,0.0,75.0,27.0,83568.651107,0.07462686567164178,15.790322580645162
6410,Métro Crémazie (Crémazie / Lajeunesse),45.54640752148168,-73.63842844963074,1670.0,2406.0,2387.0,1912.0,8112.479961119999,399.642756697,2807.18188508,1387.6796384499996,3,18,7,0,1537.36369742,16.0,12.0,76.0,15.0,159832.996755,0.0,37.47761194029851
6411,Clark / Prince-Arthur,45.513302572076505,-73.57296109199523,4216.0,6450.0,3750.0,6301.0,0.0,226.626479322,197.459910878,494.980149167,0,22,24,0,378.188434637,1.0,2.0,94.0,31.0,36587.9090264,0.0,117.66666666666667
6412,Complexe sportif Claude-Robillard,45.553262,-73.638615,631.0,1258.0,864.0,1680.0,161609.56242300002,224.716100443,83.967927082,529.981760559,0,0,0,0,579.9213007089999,3.0,1.0,50.0,28.0,188063.428687,0.0,20.512437810945272
6413,Union / Cathcart,45.50355184389659,-73.56875538825989,323.0,2076.0,3579.0,831.0,2688.85242423,0.0,272.117540372,763.737106236,0,20,14,0,83.07483949279998,3.0,6.0,99.0,27.0,40976.6385921,0.0,22.781094527363184
6414,Parc St-Henri (Laporte / Guay),45.48013378575666,-73.58590811491013,956.0,1014.0,350.0,1944.0,8250.82924182,0.0,496.17999649,1410.02726126,0,3,2,0,1293.09057942,3.0,4.0,81.0,15.0,115046.796424,0.004975124378109453,17.165
6415,de Melrose / Sherbrooke,45.46981978744856,-73.61696138978003,1185.0,1040.0,247.0,1878.0,0.0,259.896542846,282.957872349,1958.78444139,0,19,8,0,1492.02836833,3.0,3.0,87.0,15.0,133278.481437,0.0,20.064676616915424
6416,Notre-Dame-de-Grâce / Décarie,45.47735333523628,-73.61537218093872,1193.0,951.0,269.0,885.0,0.0,0.0,1165.9482777,2897.68787899,0,6,2,0,1632.21397507,8.0,3.0,77.0,15.0,187539.01672,0.0,19.303482587064675
6417,de la Salle / Hochelaga,45.55415230370232,-73.54749351739882,909.0,1316.0,762.0,1933.0,0.0,368.62908781,1400.13182362,1362.7933979500003,0,11,3,0,1850.3178949,5.0,4.0,73.0,15.0,163528.729442,0.024875621890547265,22.489795918367346
6418,Paré / Mountain Sights,45.49810026070625,-73.65294188261029,187.0,573.0,363.0,446.0,16403.367013100004,0.0,395.557046068,1561.03953562,0,18,4,0,2339.4288052600004,3.0,4.0,62.0,15.0,194394.872969,0.13432835820895522,7.793103448275862
6419,Beaucourt / de la Côte-Ste-Catherine,45.491513,-73.633649,251.0,667.0,464.0,906.0,47510.2390479,0.0,456.997439737,1971.92362346,1,21,6,0,3485.41264168,9.0,4.0,85.0,23.0,196207.844401,0.009950248756218905,10.180904522613066
6420,Métro Snowdon (de Westbury / Queen-Mary),45.485384732423455,-73.62814217805862,939.0,1412.0,462.0,1535.0,0.0,507.083220364,531.2960015790001,2422.62233383,1,43,18,0,1814.42664383,9.0,5.0,82.0,27.0,174392.832736,0.004975124378109453,23.55
6421,Cartier / Rosemont,45.54124722370604,-73.59104454517366,1707.0,1868.0,619.0,2363.0,31447.9749867,317.293505039,877.244888553,1540.99086794,0,15,3,0,1208.05234948,7.0,6.0,78.0,19.0,127624.676868,0.0,37.159203980099505
6422,Fleury / Lajeunesse,45.55357892880519,-73.66208285093306,341.0,776.0,233.0,1047.0,43538.5024643,1007.98300922,955.233837243,1589.33162129,0,9,4,0,1465.42785479,8.0,5.0,82.0,15.0,196208.090485,0.004975124378109453,11.51
6423,Hôpital général juif (de la Côte Ste-Catherine / Légaré),45.496302,-73.62982199999998,519.0,1283.0,637.0,448.0,0.0,0.0,0.0,2162.30813234,0,1,1,0,2813.53757229,3.0,1.0,78.0,15.0,183560.099477,0.0,17.064676616915424
6424,Square Chaboillez (St-Jacques / de la Cathédrale),45.496563035629215,-73.56491714715958,1013.0,2478.0,3641.0,3003.0,0.0,0.0,1758.7481174699997,1007.08518567,0,2,3,0,138.98827779200002,6.0,6.0,91.0,26.0,96286.0569535,0.004975124378109453,32.815
6425,Métro de l'Église (Ross / de l'Église),45.462846046287325,-73.56592163443565,817.0,2845.0,1185.0,3103.0,0.0,761.5292951369998,972.5295687780002,658.0273905049999,1,22,11,0,1038.05947905,7.0,5.0,85.0,11.0,111017.587923,0.004975124378109453,36.16
6426,Métro Verdun (Willibrord / de Verdun),45.45948769454074,-73.5720920562744,1943.0,4177.0,3350.0,3916.0,25551.7765256,344.02933594900003,0.0,1944.31104956,2,10,5,0,1774.30363836,3.0,3.0,86.0,27.0,140010.067471,0.0,57.95522388059702
6427,Métro Lasalle (de Rushbrooke / Caisse),45.47069642604657,-73.56542240828277,2309.0,3507.0,1905.0,4202.0,0.0,603.273298021,722.9083845049998,2079.73107776,1,4,3,0,2030.9457233,16.0,8.0,66.0,23.0,196207.444251,0.0,53.039800995024876
6428,Berlioz / de l'Île des Soeurs,45.45998577640931,-73.54395568370819,1102.0,719.0,181.0,1850.0,0.0,645.6281299950001,0.0,2922.40188973,0,4,0,0,1524.77820141,6.0,2.0,42.0,23.0,188560.18098,0.004975124378109453,14.865
6429,Place du Commerce,45.46714,-73.54259,1159.0,2122.0,1253.0,2999.0,0.0,904.729054233,0.0,3019.48540762,0,12,7,0,533.90761936,6.0,4.0,59.0,33.0,196207.371529,0.0,29.47761194029851
6432,de Maisonneuve / Greene,45.48697062,-73.58929306,2837.0,4799.0,2540.0,4882.0,0.0278214917667,489.451046342,817.0859877169999,2481.0666940199994,0,63,12,0,1653.71516224,8.0,6.0,91.0,19.0,192300.004795,0.0,70.72636815920399
6433,Hillside / Ste-Catherine,45.48282602624293,-73.59084337949753,1642.0,1605.0,692.0,1991.0,0.0,280.92152757900004,1166.3324938300002,1745.78500099,0,7,2,0,2528.68318375,5.0,2.0,81.0,15.0,194525.182716,0.0,27.945273631840795
6434,Victoria / de Maisonneuve,45.47742856483265,-73.60016942024231,2158.0,4319.0,1796.0,4438.0,357.829432339,663.3690645150001,1224.4011603900003,2274.06646407,0,21,4,0,1858.18295296,5.0,5.0,89.0,15.0,189859.227486,0.0,57.89054726368159
6435,Victoria Hall,45.48129146961133,-73.6003303527832,1295.0,2460.0,810.0,2618.0,41833.4556901,0.0,496.709931747,1377.1607886899997,0,7,0,0,1110.48470575,4.0,4.0,86.0,15.0,190381.130113,0.0,35.79601990049751
6436,Argyle / Sherbrooke,45.48580087370364,-73.5957974300254,1093.0,1152.0,445.0,1471.0,19653.1042293,231.149095142,900.024351116,2435.10265901,0,3,1,0,1082.89733888,5.0,4.0,75.0,19.0,196207.588522,0.004975124378109453,20.62
6501,Metro Jean-Drapeau (Chemin Macdonald),45.51280057581962,-73.53111594915391,1010.0,7960.0,1696.0,9651.0,120486.67382800004,422.129103022,0.0,1103.13294918,1,0,1,0,0.0,3.0,3.0,7.0,20.0,196207.346539,0.03482587064676617,99.07731958762886
6502,Casino de Montréal,45.5063732,-73.52457672,164.0,1908.0,377.0,1636.0,89881.6649328,1591.88961321,0.0,2344.6941789400007,0,0,0,0,0.0,1.0,1.0,34.0,19.0,194412.256059,0.004975124378109453,22.925
6503,Métro Parc  (Ogilvy / Hutchison),45.530351301735976,-73.62439244985579,1907.0,3574.0,2048.0,2742.0,5870.282532,184.302921156,404.29848106,1618.19148295,1,21,5,1,1690.88758625,9.0,8.0,84.0,33.0,150450.691426,0.0,51.8955223880597
6504,La Ronde,45.521565367106255,-73.53533238172531,140.0,1956.0,573.0,1595.0,185590.683806,489.690019475,494.042980518,1835.58053661,0,0,0,0,0.0,2.0,2.0,14.0,23.0,196207.354778,0.03482587064676617,22.0979381443299
6700,de la Salle / Ste-Catherine,45.54996328646853,-73.53443384170531,806.0,1173.0,650.0,2619.0,30890.1948784,1185.1713355500003,1364.1239775900003,3217.44841481,0,22,9,0,1686.14015646,10.0,5.0,77.0,19.0,182187.640276,0.0,19.90547263681592
6701,Stanley / Sherbrooke,45.5010411086449,-73.57717752456664,1486.0,4331.0,3520.0,1911.0,0.0,0.0,281.618463765,552.217479685,0,12,9,0,1223.57196916,3.0,3.0,95.0,39.0,59599.4109603,0.0,56.87064676616915
6702,Métro Assomption (Chauveau / de l'Assomption),45.569789,-73.54808100000002,402.0,873.0,770.0,935.0,0.0,0.0,274.676191683,2011.52785364,1,4,1,0,1007.72616315,8.0,6.0,57.0,27.0,196207.385964,0.05970149253731343,14.714285714285714
6703,Jardin Botanique (Pie-IX / Sherbrooke),45.55500446099039,-73.55535507202148,577.0,4438.0,1597.0,3315.0,86926.14487479998,588.2537635190001,1747.98131696,1322.26395826,0,2,1,0,714.6404922070001,7.0,5.0,62.0,15.0,164516.932424,0.009950248756218905,50.321608040201006
6704,19e avenue / St-Zotique,45.561594,-73.585643,1370.0,1294.0,357.0,1773.0,48020.0937286,952.766039174,0.0,1965.36812709,0,1,0,0,1463.70419541,0.0,0.0,62.0,31.0,188614.381685,0.0,24.781094527363184
6705,5e avenue / Bannantyne,45.45636500000001,-73.57614000000002,872.0,762.0,211.0,1653.0,0.0,0.0,736.986316614,1753.45887976,0,5,3,0,1937.56127221,3.0,1.0,77.0,15.0,141979.251423,0.004975124378109453,14.84
6706,Beatty / de Verdun,45.45072997697293,-73.5725748538971,1364.0,844.0,360.0,1955.0,0.0,341.355403151,0.0,2234.5878969,0,10,3,0,2158.1937126,4.0,1.0,68.0,23.0,149534.811373,0.0,19.253731343283583
6707,Métro Jolicoeur (Drake / de Sève),45.45608545783109,-73.58193710446358,617.0,1917.0,1645.0,1387.0,20763.2895326,796.864614259,1847.11335721,1853.14349952,1,0,0,0,1119.41340084,10.0,4.0,62.0,19.0,193044.1868,0.0,23.756218905472636
6709,Le Caron / Marc-Sauvalle ,45.461685,-73.584039,1632.0,1186.0,333.0,2176.0,18641.4030236,740.1770533679999,424.150625516,2641.953471980001,0,7,3,0,1799.5356552,3.0,1.0,57.0,23.0,196207.526374,0.0,24.422885572139304
6710,Chambord / Fleury,45.55982811984724,-73.6583250761032,636.0,746.0,277.0,1170.0,0.0,1321.3137031500005,382.013285626,2487.02518535,0,33,16,0,1610.63555924,8.0,3.0,82.0,15.0,196147.356213,0.004975124378109453,13.295
6711,Alexandra / Waverly,45.531938,-73.61784200000002,494.0,1588.0,1247.0,768.0,0.0,0.0,13.6774363044,1109.3280148,0,14,2,0,653.9588207609999,0.0,0.0,88.0,15.0,79980.6339403,0.009950248756218905,18.34673366834171
6712,LaSalle / Crawford,45.43791380065228,-73.58274042606355,531.0,1312.0,419.0,1644.0,60316.3039074,1218.5345768499997,500.230413785,1047.07560067,0,1,0,0,433.416764151,4.0,1.0,19.0,15.0,196207.520156,0.009950248756218905,17.110552763819097
6713,29e avenue / St-Zotique,45.56776565172907,-73.57968807220459,722.0,632.0,246.0,1034.0,0.0,1547.04501457,0.0,3032.94261092,0,2,0,0,2348.21522602,0.0,0.0,58.0,15.0,178474.449595,0.13432835820895522,13.885057471264368
6714,LaSalle / 90e avenue,45.41714742113253,-73.64422470331192,99.0,779.0,112.0,730.0,18293.8770148,523.0054291519999,501.226385496,865.4141836569999,0,1,1,0,860.3957103269998,4.0,4.0,25.0,31.0,196207.932625,0.06965174129353234,8.283422459893048
6715,Natatorium (LaSalle / Rolland),45.44454701497536,-73.57509076595306,549.0,1899.0,858.0,1697.0,69030.12967140002,820.0744004889999,793.315393559,915.400364044,0,2,0,0,852.830587735,7.0,3.0,43.0,27.0,175065.396201,0.029850746268656716,21.733333333333334
6716,Francis / Fleury,45.56387237463668,-73.65556776523592,448.0,436.0,153.0,860.0,0.0,0.0,0.0,2845.9504004600008,0,16,9,0,1283.12183622,4.0,2.0,77.0,19.0,187351.989731,0.009950248756218905,8.50251256281407
6717,de Kent / Victoria,45.494564032926206,-73.63870203495027,256.0,708.0,552.0,862.0,2227.42423439,334.994799499,941.464877148,1847.72733466,2,39,13,0,2478.36996151,11.0,6.0,84.0,19.0,192163.487486,0.004975124378109453,9.615
6718,Grand Boulevard / Sherbrooke,45.466569,-73.623295,1527.0,1158.0,288.0,2166.0,0.0,1213.67310894,346.90902096800005,1974.30421153,0,17,3,0,2335.93450671,6.0,3.0,79.0,19.0,157902.358068,0.014925373134328358,22.03030303030303
6719,Park Row O / Sherbrooke,45.46072936353252,-73.63407254219054,1056.0,1000.0,356.0,1615.0,37204.6817913,0.0,921.809474128,1977.92144329,0,6,3,0,1376.08466114,8.0,3.0,58.0,15.0,196207.848323,0.0,18.945273631840795
6720,Ontario / Viau,45.5594818,-73.535496,1554.0,1291.0,479.0,2617.0,24117.3231697,706.9407166350002,941.066183656,1270.8853767,0,7,1,0,1870.33364889,7.0,4.0,53.0,19.0,184562.248938,0.0,24.55223880597015
6721,Métro Cadillac (de Cadillac / Sherbrooke),45.5769632283486,-73.54683637619019,477.0,961.0,468.0,1160.0,0.0,499.645120004,998.597679131,2198.73494378,2,12,7,0,1596.09874143,11.0,6.0,72.0,19.0,196207.382476,0.04477611940298507,15.765625
6722,du Quesne / Pierre-de-Coubertin,45.57498439946887,-73.53884875774385,606.0,576.0,200.0,1204.0,34484.88317220001,800.770617193,0.0,2564.97537948,0,0,0,0,1448.68030455,8.0,2.0,57.0,11.0,196207.362372,0.0,11.144278606965175
6723,26e avenue / Beaubien,45.564944,-73.577639,954.0,942.0,322.0,1481.0,0.0,954.837256371,0.0,3002.20452664,0,13,4,0,2134.03331364,5.0,4.0,60.0,15.0,177789.33309,0.0,17.313432835820894
6724,Léa-Roback / Sir-Georges-Etienne-Cartier,45.47166862589184,-73.582643866539,1379.0,4474.0,2368.0,4900.0,56.6149537578,1338.7617574700002,419.970873808,1013.79498222,0,4,0,0,347.898495825,4.0,1.0,69.0,35.0,155813.351719,0.004975124378109453,53.84
6725,Métro Monk (Allard / Beaulieu),45.45085122,-73.5940272,1075.0,1823.0,1132.0,1832.0,6411.5464832,181.596378274,0.0,3004.03783728,2,14,5,0,1845.36632395,7.0,4.0,64.0,15.0,196207.577831,0.0,27.54726368159204
6726,Hamel / Sauvé,45.560761928371534,-73.65056142210959,605.0,425.0,150.0,993.0,41168.3819142,453.928554493,965.009607311,2015.49758742,0,6,0,0,1113.82149899,6.0,3.0,58.0,27.0,196207.984399,0.01990049751243781,9.532994923857869
6727,de la Sucrerie / Centre,45.48408128505464,-73.56091797351837,1809.0,5935.0,4098.0,4691.0,9341.32941492,825.975062245,248.576913996,2174.09028973,0,13,1,0,926.245686118,5.0,3.0,64.0,31.0,118267.02994,0.0,66.00995024875621
6728,d'Outremont / Ogilvy,45.52687028194893,-73.62672328948975,813.0,685.0,189.0,914.0,0.0,479.485621688,275.338430966,2763.7625207800006,0,27,8,0,3245.2995061,7.0,7.0,79.0,15.0,154340.117076,0.004975124378109453,14.155
6729,St-André / Ste-Catherine,45.516426545782224,-73.5581123828888,2964.0,7587.0,4050.0,8152.0,0.0,151.757755417,0.0,1389.6407911299998,1,20,23,0,769.854003773,5.0,3.0,94.0,15.0,66620.9052043,0.0,112.24378109452736
6730,35e avenue / Beaubien,45.570081,-73.573047,722.0,742.0,258.0,798.0,53218.5192288,978.068065974,418.611909221,2332.36278352,0,6,4,0,1321.0462799299996,9.0,3.0,61.0,31.0,194177.87405,0.01990049751243781,12.751269035532994
6731,28e avenue / Rosemont,45.564353,-73.571244,600.0,1028.0,256.0,861.0,75044.54660009999,948.388496444,996.1310904,2159.55044244,0,3,1,0,1929.44491454,7.0,3.0,47.0,19.0,196207.467215,0.014925373134328358,15.530303030303031
6732,Fortune / Wellington,45.477923,-73.559038,1590.0,1532.0,741.0,2504.0,0.0,733.2756324869999,465.553836675,2732.47040944,0,6,2,0,1547.87141989,7.0,3.0,58.0,27.0,166973.922221,0.0,28.512437810945272
6733,Villeray / de Normanville,45.547172039327485,-73.6185210943222,1487.0,1284.0,381.0,2018.0,50524.0159478,360.710190923,268.18265824,1948.39564258,0,5,0,0,1878.84505022,4.0,2.0,77.0,23.0,158085.463809,0.0,27.681592039800996
6734,Lajeunesse / Villeray,45.54211889,-73.62254709999998,1767.0,2273.0,729.0,2777.0,0.0,788.8973191619999,174.627457761,2090.43703804,0,14,6,0,2125.92522041,4.0,3.0,81.0,15.0,115193.697595,0.009950248756218905,40.949748743718594
6735,Villeray / St-Michel,45.56105928295797,-73.60396742820741,184.0,637.0,437.0,558.0,2368.03488531,260.05572224400004,1015.54988813,2408.25754723,0,9,4,0,1617.29005182,12.0,8.0,73.0,15.0,185436.843739,0.1044776119402985,9.411111111111111
6736,Métro Henri-Bourassa (Henri-Bourassa / Millen),45.556751032972784,-73.66716161370276,312.0,1165.0,665.0,1036.0,63316.91010649999,325.067502286,1330.2598409699997,2061.54269312,3,12,9,0,1674.10319297,16.0,15.0,82.0,16.0,196208.139559,0.029850746268656716,14.994871794871795
6737,Jacques-Casault / Christophe-Colomb,45.552123,-73.630103,930.0,943.0,556.0,1383.0,1046.99758678,491.655204817,2552.84830419,1992.72097431,0,2,1,0,872.826743101,7.0,3.0,65.0,31.0,196207.815762,0.0,17.746268656716417
6738,Union / René-Lévesque,45.50235036136798,-73.56658279895781,1175.0,5908.0,5283.0,1550.0,0.0,0.0,991.084560256,641.886653172,1,11,13,0,141.70994619499996,7.0,18.0,97.0,39.0,61357.9783633,0.01990049751243781,62.43654822335025
6739,Pierre-de-Coubertin / Langelier,45.580314546424674,-73.5353136062622,377.0,313.0,127.0,585.0,25488.0784971,499.69252770300005,994.834944767,2282.89375179,0,2,0,0,2164.08512234,3.0,1.0,61.0,19.0,196207.354662,0.004975124378109453,6.61
6741,Canning / Notre-Dame,45.48631864401023,-73.5702332854271,890.0,673.0,270.0,1552.0,0.0,0.0,193.080353195,913.776251012,0,5,1,0,534.597048827,0.0,0.0,77.0,23.0,78975.4411247,0.004975124378109453,15.01
6742,St-Patrick / Briand,45.463397291636646,-73.59643578529356,1817.0,3647.0,2242.0,3639.0,19.5785709083,771.004347532,1290.3524275200002,1708.36633041,0,8,2,0,1121.64847842,6.0,3.0,60.0,17.0,196207.592358,0.004975124378109453,46.775
6743,St-Marc / Sherbrooke,45.494514,-73.58336800000002,1261.0,1208.0,381.0,993.0,0.0,0.0,170.307259011,324.398268895,0,3,2,0,1250.79782426,2.0,2.0,95.0,15.0,67821.6727881,0.11442786069651742,25.98314606741573
6744,Hamilton / Jolicoeur,45.456355,-73.597557,1316.0,961.0,300.0,1936.0,1529.26609766,0.0,498.49370975,2392.5700742200006,0,24,9,0,2204.43891947,8.0,3.0,66.0,15.0,196207.598845,0.004975124378109453,19.88
6745,de l'Épée / Jean-Talon,45.52797966680089,-73.62388283014296,740.0,1123.0,505.0,1165.0,0.0,0.0,368.235880466,1963.65706892,0,38,10,0,2517.44199573,7.0,7.0,82.0,19.0,123790.798982,0.004975124378109453,19.37
6746,Métro Acadie (de l'Acadie / Beaumont),45.52357479400008,-73.62344294786453,534.0,1105.0,742.0,877.0,0.0,227.646205629,517.980664935,1947.44185736,2,15,8,0,1450.4279842399997,6.0,7.0,76.0,21.0,191711.325523,0.004975124378109453,16.37
6747,Waverly / St-Zotique,45.530505259749575,-73.61470833420753,853.0,3248.0,2697.0,2151.0,0.0,0.0,0.0,1591.80913864,0,15,1,0,473.203421898,0.0,0.0,91.0,15.0,96131.1043428,0.0,37.507462686567166
6748,Young / Wellington,45.49282530947313,-73.55797827243805,2753.0,3785.0,2328.0,5354.0,7798.93153134,87.14965027309998,740.9743459189999,493.479762242,0,10,0,0,812.9115902769998,7.0,5.0,79.0,27.0,47892.3906935,0.0,62.66169154228856
6749,St-Jacques / St-Laurent,45.50642115207643,-73.55646550655366,817.0,2940.0,2177.0,2151.0,9300.67868284,269.178677418,608.953334562,1651.26546488,0,31,15,0,268.873296965,4.0,4.0,96.0,15.0,78507.8061133,0.0,41.10945273631841
6750,de Mentana / Gilford,45.52872356043454,-73.58385890722275,2066.0,2316.0,797.0,2557.0,0.0,143.790300131,313.835219167,1416.4283884499996,0,2,2,0,1175.18010012,3.0,3.0,90.0,19.0,76913.4891846,0.04477611940298507,41.671875
